0	21	1
0	250	1
0	392	1
0	409	1
0	458	1
0	517	1
0	1260	1
0	1445	1
0	1976	1
0	2043	1
0	2212	1
0	2297	1
0	2699	1
0	3136	1
0	3152	1
0	3347	1
0	3442	1
1	251	1
1	575	1
1	635	1
1	644	1
1	810	1
1	913	1
1	1197	1
1	1740	1
1	2409	1
2	207	1
2	529	1
2	585	1
2	586	1
2	616	1
2	644	2
2	810	1
2	816	1
2	1055	1
2	1399	1
2	1487	1
2	1616	1
2	1687	1
2	2402	1
2	2796	1
2	2927	1
2	3268	1
3	1	1
3	250	1
3	644	1
3	1055	1
3	1134	1
3	1373	1
3	1568	1
3	1976	1
3	2325	1
3	2960	1
4	21	1
4	84	1
4	178	1
4	575	1
4	641	1
4	644	2
4	646	1
4	845	1
4	1055	1
4	1218	1
4	2120	1
4	2523	1
4	2576	1
4	2721	1
4	2748	1
4	3005	1
4	3111	1
4	3299	1
4	3352	1
4	3442	1
4	3459	1
5	106	1
5	205	1
5	311	1
5	466	1
5	486	1
5	1781	1
5	1901	1
5	2078	1
5	2350	1
5	2454	1
5	2464	1
5	2471	1
5	2612	1
5	3253	1
5	3455	1
6	230	1
6	392	1
6	458	1
6	575	1
6	615	1
6	644	1
6	1055	1
6	1197	1
6	1419	1
6	1859	1
6	2081	1
6	2120	1
6	2196	1
6	2452	1
6	2456	1
6	2798	1
6	2887	1
6	3108	1
6	3299	1
6	3428	1
6	3459	1
6	3473	1
7	311	1
7	424	1
7	427	1
7	529	1
7	635	1
7	1055	1
7	1155	1
7	2165	1
7	2196	1
7	2212	1
7	2523	1
7	2659	1
7	3322	1
7	3473	1
8	1	1
8	458	1
8	517	1
8	644	2
8	646	1
8	684	1
8	845	1
8	1043	1
8	1053	1
8	1055	1
8	1197	1
8	1218	1
8	1393	1
8	1530	1
8	1774	1
8	2160	1
8	2212	1
8	2576	1
8	2999	1
8	3005	1
8	3353	1
8	3428	1
9	433	1
9	452	1
9	585	1
9	1053	1
9	1055	1
9	1197	1
9	1234	1
9	1397	1
9	1487	1
9	1859	1
9	2196	1
9	2818	1
9	3108	1
9	3152	1
9	3186	1
9	3253	1
9	3457	1
9	3473	1
10	21	1
10	392	1
10	529	1
10	644	1
10	684	1
10	1055	1
10	1197	1
10	1218	1
10	1975	1
10	2165	1
10	2176	1
10	2523	1
10	2576	1
10	2818	1
10	2846	1
10	3457	1
11	644	1
11	1449	1
11	3154	1
11	3475	1
12	317	1
12	326	1
12	636	1
12	644	1
12	845	1
12	913	1
12	1055	1
12	1197	1
12	1507	1
12	1740	1
12	2325	1
12	2456	1
12	2605	1
12	2798	1
12	2881	1
12	2999	1
12	3005	1
12	3276	1
12	3299	1
12	3305	1
12	3352	1
12	3457	1
12	3488	1
13	414	1
13	494	1
13	810	1
13	1055	1
13	1397	1
13	1538	1
13	2462	1
13	2659	1
13	2704	1
13	2951	1
13	2967	1
13	2999	1
14	1	1
14	125	1
14	348	1
14	918	1
14	1595	1
14	1784	1
14	1886	1
14	1901	1
14	2325	1
